GAVÀ;31;101772;"Cª. BCN a Sta. Creu de Calafell (Av. Riera Parets-""Colomeres"")";416729.943;4572681.166;L81;I
GAVÀ;32;107107;"Av. Joan Carles I (""La Pau""-Apel.les Mestres)";416336.316;4572740.912;L81;I
GAVÀ;33;107141;Av. Joan Carles I (Bernat Metge-Sant Pere);416105.435;4572990.46;L81;I
GAVÀ;34;106514;Sant Lluís (Av. Joan Carles I-General Moragues);415897.9716;4573449.0444;L81;I
GAVÀ;35;106386;Sant Lluís (Montflorit-Colomeres);416282.0199;4573588.6724;L81;I
GAVÀ;36;106387;Pl. Catalunya (Sant Joan-Sant Nicasi);416520.522;4573714.071;L81;I
GAVÀ;37;103931;"Rbla. Pompeu Fabra (""Av. Joan XXIII""-Tenor Viñas)";416543.954;4573889.065;L81;I
GAVÀ;38;103930;Rbla. Pompeu Fabra (Enric Morera-Juli Garreta);416217.971;4573975.3;L81;I
GAVÀ;39;103933;"Rbla. Pompeu Fabra (Pep Ventura-""Joan I"")";415928.703;4573941.398;L81;I
GAVÀ;40;109121;Riera Sant Llorenç (Passat Av. Miguel de Cervantes);415935.46;4574122.42;L81;I
GAVÀ;41;109122;Riera Sant Llorenç (Riu Francolí-Riu Fluvià);415597.597;4574272.667;L81;I
GAVÀ;1;109123;Riera Sant Llorenç (Riu Fluvià-Riu Francolí);415598.239;4574246.718;L81;V
GAVÀ;2;109124;Riera Sant Llorenç (Abans Joan I);415905.341;4574106.023;L81;V
GAVÀ;3;100502;Av. l'Eramprunyà (St. Martí-Garcia Lorca);416030.066;4573821.764;L81;V
GAVÀ;4;101851;"Les Colomeres (Pi i Margall-""Pl. Font Groga"")";416291.455;4573619.021;L81;V
GAVÀ;5;106825;"Sant Pere (Colomeres-""Montflorit"")";416400.8497;4573162.909;L81;V
GAVÀ;6;106826;"Sant Pere (Ptge. Martí l'Humà-""General Josep Moragues"")";416138.0447;4573090.433;L81;V
GAVÀ;7;107117;"Av. Joan Carles I (""Vial enllaç Castelldefels""-Cª. BCN)";416321.437;4572722.402;L81;V
GAVÀ;8;101658;Cª. BCN a Sta. Creu Calafell (Cª. C-234-Salamanca);416731.683;4572655.593;L81;V
GAVÀ;9;104747;Cª. BCN a Sta. Creu Calafell (Salamanca-Av. Bertran i Güell);416869.609;4572832.813;L81;V
GAVÀ;10;101657;"Cª. BCN a Sta. Creu Calafell (Av. Bertran i Güell-""Rius i Taulet"")";417005.653;4573016.758;L81;V
GAVÀ;11;101656;"Ctra. de Bcn a Sta. C. de Calafell (""Rambla Lluch""-Serrat)";417179.21;4573237.761;L81;V
VILADECANS;12;100567;"Av. de la Generalitat (Limit Terme Municipal-""Fabrica Roca"")";417534.302;4573692.088;L81;V
VILADECANS;13;100565;"Av. Generalitat (Fabrica Roca-""Agricultura"")";417735.779;4573954.496;L81;V
VILADECANS;14;108665;Av. Generalitat (Noi del Sucre-Cª. de la Vila);417995.745;4574288.322;L81;V
VILADECANS;15;100574;Av. Generalitat (Pl. Europa);418186.637;4574517.676;L81;V
VILADECANS;16;101676;"Ctra. de Barcelona (Ctra. del Prat-""St. Jeroni"")";418414.802;4574785.926;L81;V
VILADECANS;17;101675;"Cª. de Barcelona (Antonio Machado-""Torrent Fondo"")";418650;4575016.5;L81;V
SANT BOI DE LLOBREGAT;18;101661;"Cª. BCN a Sta. Creu Calafell (Límit T.Municipal-""M. D. Núria"")";419078.341;4575412.744;L81;V
SANT BOI DE LLOBREGAT;19;101660;"Cª. BCN a Sta. Creu Calafell (Dr J. Castells-""Riera Fonollar"")";419507.363;4575841.107;L81;V
SANT BOI DE LLOBREGAT;20;101670;"Cª. BCN a Sta. Creu Calafell (""Àlaba""-Riera Roja)";419823.933;4576140.893;L81;V
SANT BOI DE LLOBREGAT;21;101671;Cª. BCN a Sta. Creu Calafell (Riera Roja-Alacant);420104.7654;4576406.482;L81;V
SANT BOI DE LLOBREGAT;22;105176;"Cª. del Prat (""Castelló""-Salines)";420352.4894;4576571.803;L81;V
SANT BOI DE LLOBREGAT;23;101752;Cª. del Prat (Cantàbria-Av. Marina);420678.221;4576543.969;L81;V
EL PRAT DE LLOBREGAT;24;104726;Cª. del Prat a St. Boi (Can Picasal Dir. BCN);422644.88;4576164.92;L81;V
EL PRAT DE LLOBREGAT;25;109257;Cª. de Ca l'Alaio (Abans rotonda Av. Remolar);423548.3049;4576040.622;L81;V
EL PRAT DE LLOBREGAT;26;107116;"Autovia Castelldefels (""Major""-Mestre J. Ortí)";424182.676;4576451.772;L81;V
L'HOSPITALET DE LLOBREGAT;27;917;Av. Granvia (Davant Residència Bellvitge Dir.BCN);425346.55;4577377.811;L81;V
L'HOSPITALET DE LLOBREGAT;28;916;Av. Granvia (Hospital Oncologic);425695.819;4577732.391;L81;V
L'HOSPITALET DE LLOBREGAT;29;91;"Av. Granvia (""Miguel Hernandez""-Salvador Espriu)";426475.075;4578470.782;L81;V
L'HOSPITALET DE LLOBREGAT;30;2968;"Av. Granvia (""Salvador Espriu""-Av. Joan Carles I)";426721.131;4578712.987;L81;V
L'HOSPITALET DE LLOBREGAT;31;2969;"Av. Granvia (Salvador Espriu- ""Av. Joan Carles I"")";426843.543;4578832.588;L81;V
L'HOSPITALET DE LLOBREGAT;32;472;"Av. Granvia (""Pl. Europa""-Física)";427017.737;4579001.706;L81;V
L'HOSPITALET DE LLOBREGAT;33;2970;"Av. Granvia (""Física-Literatura)";427193.792;4579180.883;L81;V
L'HOSPITALET DE LLOBREGAT;34;2971;"Av. Granvia (Física-""Literatura"")";427336.966;4579318.779;L81;V
L'HOSPITALET DE LLOBREGAT;35;185;"Av. Granvia (""Literatura""-Escultura)";427496.923;4579487.382;L81;V
BARCELONA;36;2363;"Gran Via C. C. (""Radi""-Pl. Cerdà)";427729.665;4579726.768;L81;V
BARCELONA;37;1173;"Gran Via C. C. (Física-""Química"")";427943.381;4579935.777;L81;V
BARCELONA;38;868;"Gran Via C. C. (Química-""Mineria"")";428116.569;4580112.21;L81;V
BARCELONA;39;941;"Gran Via C. C. (Trajà-""Mandoni"")";428343.16;4580343.28;L81;V
BARCELONA;40;1310;"Gran Via C. C. (St. Paulí de Nola-""Sta. Dorotea"")";428588.05;4580584.1;L81;V
L'HOSPITALET DE LLOBREGAT;1;109188;Av. Carrilet (Riera Blanca-Aprestadora);427497.7478;4579876.0283;L82;I
L'HOSPITALET DE LLOBREGAT;2;104436;"Santa Eulàlia (Riera Blanca-""Martí Codolar"")";427355.3216;4580170.6953;L82;I
L'HOSPITALET DE LLOBREGAT;3;104433;Santa Eulàlia (Av. Metro-Maluquer);427019.5821;4580070.1403;L82;I
L'HOSPITALET DE LLOBREGAT;4;104440;Santa Eulàlia (Salvadors-Corominas);426691.743;4579997.773;L82;I
L'HOSPITALET DE LLOBREGAT;5;104435;"Santa Eulàlia (""Cultura""-Carrasco i Formiguera)";426402.3895;4579915.2401;L82;I
L'HOSPITALET DE LLOBREGAT;6;102151;Enric Prat de la Riba (Batllori-Av. Ventura Gassol);425738.4317;4579676.9382;L82;I
L'HOSPITALET DE LLOBREGAT;7;102152;Enric Prat de la Riba (Estrella-Rodes);425488.95;4579543.332;L82;I
L'HOSPITALET DE LLOBREGAT;8;101323;"Barcelona (""Av. Isabel la Catòlica""-Girona)";425285.4869;4579485.6829;L82;I
L'HOSPITALET DE LLOBREGAT;9;108188;Barcelona (Mn. Santiago Oliveras-Rbla. Just Oliveras);424973.5;4579403.5;L82;I
L'HOSPITALET DE LLOBREGAT;10;101334;Barcelona (Tecla Sala-Xipreret);424660.144;4579332.5645;L82;I
L'HOSPITALET DE LLOBREGAT;11;106865;Barcelona (Frederic Prats-Alvarez de Castro);424446.0077;4579238.6777;L82;I
CORNELLÀ DE LLOBREGAT;12;101549;"Cª. de l'Hospitalet (Alvarez de Castro-""Rbla. Solanes"")";424236.752;4579149.993;L82;I
CORNELLÀ DE LLOBREGAT;13;101552;"Cª. de l'Hospitalet (""Rambla Solanes""-Cí. Torrent del Vidrier)";424001.924;4579076.816;L82;I
CORNELLÀ DE LLOBREGAT;14;000598;Cª. de l'Hospitalet (Dolors Almeda-Quintana i Millas);423518.4316;4578867.5063;L82;I
CORNELLÀ DE LLOBREGAT;15;000599;Cª. de l'Hospitalet (Cí. del Quitllet-Cí. Pi de Sentinella);423312.6573;4578760.8157;L82;I
CORNELLÀ DE LLOBREGAT;16;000357;Av. dels Alps (Pl. Roses);422827.597;4578783.213;L82;I
CORNELLÀ DE LLOBREGAT;17;109237;Cª. d'Esplugues (Joan Maragall-Isaac Peral);422308.4997;4578939.7319;L82;I
